family,gfx,M,N,K,q_dtype_w,prod_us,prod_tflops,prod_bw,prod_status,origami_kernelId,origami_kernelName,origami_splitK,origami_us,origami_tflops,origami_status,origami_err_ratio,origami_correct,winner,origami_speedup_vs_prod,sweep_best_kernelId,sweep_best_kernelName,sweep_best_us,sweep_best_tflops,sweep_status
a8w8_bpreshuffle,gfx950,448,7168,4096,torch.float8_e4m3fn,25.0885,1048.55,1499.4,ok,124,a8w8_bpreshuffle_256x112x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v3,0,23.2645,1130.76,ok,0.0,True,origami,1.078,,,,,
a8w8_bpreshuffle,gfx950,24,7168,9216,torch.float8_e4m3fn,26.8672,118.02,2479.81,ok,73,a8w8_bpreshuffle_256x32x256x64_16x16_16x16_4x32x1_4x64x1_1x32x1x8_8x8x1_2x1_intrawave_v1,0,65.152,48.67,ok,0.0,True,prod_default,0.412,,,,,
a8w8_bpreshuffle,gfx950,56,7168,16384,torch.float8_e4m3fn,55.3465,237.65,2153.0,ok,7,a8w8_bpreshuffle_256x16x256x512_16x16_16x16_32x8x1_32x8x1_1x16x1x16_8x8x1_1x2_intrawave_v1,0,51.1878,256.96,ok,0.0,True,origami,1.081,,,,,
a8w8_bpreshuffle,gfx950,2560,8192,512,torch.float8_e4m3fn,31.038,691.89,1528.71,ok,54,a8w8_bpreshuffle_256x160x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,0,38.4422,558.63,ok,0.0,True,prod_default,0.807,,,,,
a8w8_bpreshuffle,gfx950,64,8192,1536,torch.float8_e4m3fn,13.4563,119.69,1020.33,ok,6,a8w8_bpreshuffle_256x16x128x512_16x16_16x16_32x8x1_32x8x1_1x16x1x16_8x8x1_1x2_intrawave_v1,0,9.0349,178.27,ok,0.0,True,origami,1.489,,,,,
a8w8_bpreshuffle,gfx950,13,8192,3584,torch.float8_e4m3fn,13.0043,58.7,2277.69,ok,75,a8w8_bpreshuffle_128x16x256x64_16x16_16x16_4x16x1_4x32x1_1x16x1x8_8x8x1_1x2_intrawave_v1,0,19.4551,39.24,ok,0.0,True,prod_default,0.668,,,,,
a8w8_bpreshuffle,gfx950,15,8192,5120,torch.float8_e4m3fn,13.4483,93.57,3142.83,ok,75,a8w8_bpreshuffle_128x16x256x64_16x16_16x16_4x16x1_4x32x1_1x16x1x8_8x8x1_1x2_intrawave_v1,0,31.3993,40.07,ok,0.0,True,prod_default,0.428,,,,,
a8w8_bpreshuffle,gfx950,3072,8192,5120,torch.float8_e4m3fn,124.296,2073.26,868.92,ok,47,a8w8_bpreshuffle_256x192x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,0,122.6093,2101.78,ok,0.0,True,origami,1.014,,,,,
a8w8_bpreshuffle,gfx950,20,8192,13312,torch.float8_e4m3fn,22.5485,193.45,4862.67,ok,73,a8w8_bpreshuffle_256x32x256x64_16x16_16x16_4x32x1_4x64x1_1x32x1x8_8x8x1_2x1_intrawave_v1,0,91.1433,47.86,ok,0.0,True,prod_default,0.247,,,,,
a8w8_bpreshuffle,gfx950,32,8192,13312,torch.float8_e4m3fn,20.0404,348.26,5489.02,ok,73,a8w8_bpreshuffle_256x32x256x64_16x16_16x16_4x32x1_4x64x1_1x32x1x8_8x8x1_2x1_intrawave_v1,0,91.166,76.56,ok,0.0,True,prod_default,0.22,,,,,
a8w8_bpreshuffle,gfx950,10000,8192,13312,torch.float8_e4m3fn,1130.8174,1928.73,359.04,ok,2,a8w8_bpreshuffle_256x256x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_1x2_intrawave_v3,0,2641.7058,825.62,ok,0.0,True,prod_default,0.428,,,,,
a8w8_bpreshuffle,gfx950,160,8192,28672,torch.float8_e4m3fn,115.6251,650.05,2093.75,ok,134,a8w8_bpreshuffle_256x48x256x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v1,0,161.9208,464.19,ok,0.0,True,prod_default,0.714,,,,,
a8w8_bpreshuffle,gfx950,320,9216,4096,torch.float8_e4m3fn,26.2952,918.77,1709.73,ok,128,a8w8_bpreshuffle_256x64x192x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8x8x1_2x1_intrawave_v3,0,26.2752,919.47,ok,0.0,True,origami,1.001,,,,,
a8w8_bpreshuffle,gfx950,896,9216,7168,torch.float8_e4m3fn,73.8909,1602.09,1204.45,ok,154,a8w8_bpreshuffle_256x128x256x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v3,0,55.8905,2118.07,ok,0.0,True,origami,1.322,,,,,
a8w8_bpreshuffle,gfx950,16,10240,3200,torch.float8_e4m3fn,16.8844,62.1,1963.17,ok,75,a8w8_bpreshuffle_128x16x256x64_16x16_16x16_4x16x1_4x32x1_1x16x1x8_8x8x1_1x2_intrawave_v1,0,20.4511,51.27,ok,0.0,True,prod_default,0.826,,,,,
a8w8_bpreshuffle,gfx950,2,10240,8192,torch.float8_e4m3fn,16.267,20.63,5160.34,ok,75,a8w8_bpreshuffle_128x16x256x64_16x16_16x16_4x16x1_4x32x1_1x16x1x8_8x8x1_1x2_intrawave_v1,0,47.5157,7.06,ok,0.0,True,prod_default,0.342,,,,,
a8w8_bpreshuffle,gfx950,12,10240,8192,torch.float8_e4m3fn,17.4404,115.44,4829.61,ok,75,a8w8_bpreshuffle_128x16x256x64_16x16_16x16_4x16x1_4x32x1_1x16x1x8_8x8x1_1x2_intrawave_v1,0,47.6477,42.25,ok,0.0,True,prod_default,0.366,,,,,
a8w8_bpreshuffle,gfx950,48,10240,18432,torch.float8_e4m3fn,37.5075,483.09,5081.96,ok,7,a8w8_bpreshuffle_256x16x256x512_16x16_16x16_32x8x1_32x8x1_1x16x1x16_8x8x1_1x2_intrawave_v1,0,52.5118,345.05,ok,0.0,True,prod_default,0.714,,,,,
a8w8_bpreshuffle,gfx950,10,11264,5120,torch.float8_e4m3fn,13.5829,84.92,4266.25,ok,75,a8w8_bpreshuffle_128x16x256x64_16x16_16x16_4x16x1_4x32x1_1x16x1x8_8x8x1_1x2_intrawave_v1,0,31.4487,36.68,ok,0.0,True,prod_default,0.432,,,,,
a8w8_bpreshuffle,gfx950,500,11264,5120,torch.float8_e4m3fn,43.3943,1329.02,1647.58,ok,,,,,,error:RuntimeError:This GEMM is not supported!,,,,,,,,,
a8w8_bpreshuffle,gfx950,11,11264,16384,torch.float8_e4m3fn,32.4607,125.08,5698.5,ok,75,a8w8_bpreshuffle_128x16x256x64_16x16_16x16_4x16x1_4x32x1_1x16x1x8_8x8x1_1x2_intrawave_v1,0,91.8886,44.18,ok,0.0,True,prod_default,0.353,,,,,
a8w8_bpreshuffle,gfx950,5,12288,1536,torch.float8_e4m3fn,13.1363,14.37,1446.75,ok,75,a8w8_bpreshuffle_128x16x256x64_16x16_16x16_4x16x1_4x32x1_1x16x1x8_8x8x1_1x2_intrawave_v1,0,10.1309,18.63,ok,0.0,True,origami,1.297,,,,,
a8w8_bpreshuffle,gfx950,448,12288,1536,torch.float8_e4m3fn,18.4857,914.84,1653.85,ok,131,a8w8_bpreshuffle_256x112x192x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4x4x1_1x1_intrawave_v3,0,18.1457,931.98,ok,0.0,True,origami,1.019,,,,,
a8w8_bpreshuffle,gfx950,1000,12288,13312,torch.float8_e4m3fn,172.4557,1897.04,1168.22,ok,35,a8w8_bpreshuffle_256x256x192x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,0,173.2117,1888.76,ok,0.0,True,prod_default,0.996,,,,,
a8w8_bpreshuffle,gfx950,32768,12288,13312,torch.float8_e4m3fn,5790.3397,1851.4,242.66,ok,2,a8w8_bpreshuffle_256x256x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_1x2_intrawave_v3,0,5333.61,2009.94,ok,0.0,True,origami,1.086,,,,,
a8w8_bpreshuffle,gfx950,13,14336,3200,torch.float8_e4m3fn,19.6471,60.71,2356.05,ok,75,a8w8_bpreshuffle_128x16x256x64_16x16_16x16_4x16x1_4x32x1_1x16x1x8_8x8x1_1x2_intrawave_v1,0,23.8885,49.93,ok,0.0,True,prod_default,0.822,,,,,
a8w8_bpreshuffle,gfx950,15,14336,3200,torch.float8_e4m3fn,19.1044,72.04,2426.31,ok,75,a8w8_bpreshuffle_128x16x256x64_16x16_16x16_4x16x1_4x32x1_1x16x1x8_8x8x1_1x2_intrawave_v1,0,23.4578,58.67,ok,0.0,True,prod_default,0.814,,,,,
a8w8_bpreshuffle,gfx950,17,14336,3200,torch.float8_e4m3fn,18.7591,83.15,2474.38,ok,75,a8w8_bpreshuffle_128x16x256x64_16x16_16x16_4x16x1_4x32x1_1x16x1x8_8x8x1_1x2_intrawave_v1,0,22.9125,68.07,ok,0.0,True,prod_default,0.819,,,,,
a8w8_bpreshuffle,gfx950,112,14336,3200,torch.float8_e4m3fn,18.8537,545.04,2622.55,ok,100,a8w8_bpreshuffle_256x32x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v1,0,17.5564,585.32,ok,0.0,True,origami,1.074,,,,,
a8w8_bpreshuffle,gfx950,24,14336,3584,torch.float8_e4m3fn,13.6856,180.21,3810.88,ok,75,a8w8_bpreshuffle_128x16x256x64_16x16_16x16_4x16x1_4x32x1_1x16x1x8_8x8x1_1x2_intrawave_v1,0,23.8152,103.56,ok,0.0,True,prod_default,0.575,,,,,
a8w8_bpreshuffle,gfx950,9,14336,4096,torch.float8_e4m3fn,13.8549,76.29,4259.51,ok,75,a8w8_bpreshuffle_128x16x256x64_16x16_16x16_4x16x1_4x32x1_1x16x1x8_8x8x1_1x2_intrawave_v1,0,26.3606,40.1,ok,0.0,True,prod_default,0.526,,,,,
a8w8_bpreshuffle,gfx950,224,14336,4096,torch.float8_e4m3fn,50.6478,519.4,1304.31,ok,,,,,,error:RuntimeError:This GEMM is not supported!,,,,,,,,,
a8w8_bpreshuffle,gfx950,32768,14336,6400,torch.float8_e4m3fn,3257.6619,1845.79,380.94,ok,2,a8w8_bpreshuffle_256x256x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_1x2_intrawave_v3,0,3218.2874,1868.37,ok,0.0,True,origami,1.012,,,,,
a8w8_bpreshuffle,gfx950,7,16384,512,torch.float8_e4m3fn,13.607,8.63,633.61,ok,75,a8w8_bpreshuffle_128x16x256x64_16x16_16x16_4x16x1_4x32x1_1x16x1x8_8x8x1_1x2_intrawave_v1,0,9.1949,12.77,ok,0.0,True,origami,1.48,,,,,
a8w8_bpreshuffle,gfx950,2560,16384,512,torch.float8_e4m3fn,55.6412,771.9,1681.94,ok,,,,,,error:RuntimeError:This GEMM is not supported!,,,,,,,,,
a8w8_bpreshuffle,gfx950,1,18432,7168,torch.float8_e4m3fn,23.7058,11.15,5575.19,ok,75,a8w8_bpreshuffle_128x16x256x64_16x16_16x16_4x16x1_4x32x1_1x16x1x8_8x8x1_1x2_intrawave_v1,0,43.2196,6.11,ok,0.0,True,prod_default,0.548,,,,,
a8w8_bpreshuffle,gfx950,320,18432,7168,torch.float8_e4m3fn,71.0909,1189.42,2056.68,ok,138,a8w8_bpreshuffle_256x112x256x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v3,0,56.8025,1488.62,ok,0.0,True,origami,1.252,,,,,
a8w8_bpreshuffle,gfx950,768,18432,7168,torch.float8_e4m3fn,121.4893,1670.41,1365.86,ok,,,,,,error:RuntimeError:This GEMM is not supported!,,,,,,,,,
a8w8_bpreshuffle,gfx950,40000,18432,7168,torch.float8_e4m3fn,5918.7556,1785.79,319.9,ok,2,a8w8_bpreshuffle_256x256x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_1x2_intrawave_v3,0,14185.8297,745.08,ok,0.0,True,prod_default,0.417,,,,,
a8w8_bpreshuffle,gfx950,2000,18432,13312,torch.float8_e4m3fn,514.0097,1909.43,672.59,ok,35,a8w8_bpreshuffle_256x256x192x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,0,549.2064,1787.06,ok,0.0,True,prod_default,0.936,,,,,
a8w8_bpreshuffle,gfx950,10,18432,25600,torch.float8_e4m3fn,105.0663,89.82,4497.01,ok,75,a8w8_bpreshuffle_128x16x256x64_16x16_16x16_4x16x1_4x32x1_1x16x1x8_8x8x1_1x2_intrawave_v1,0,214.4046,44.02,ok,0.0,True,prod_default,0.49,,,,,
a8w8_bpreshuffle,gfx950,17,18432,25600,torch.float8_e4m3fn,109.4157,146.63,4322.24,ok,73,a8w8_bpreshuffle_256x32x256x64_16x16_16x16_4x32x1_4x64x1_1x32x1x8_8x8x1_2x1_intrawave_v1,0,257.1029,62.4,ok,0.0,True,prod_default,0.426,,,,,
a8w8_bpreshuffle,gfx950,8,20480,256,torch.float8_e4m3fn,13.283,6.32,419.53,ok,75,a8w8_bpreshuffle_128x16x256x64_16x16_16x16_4x16x1_4x32x1_1x16x1x8_8x8x1_1x2_intrawave_v1,0,9.3642,8.96,ok,0.0,True,origami,1.418,,,,,
a8w8_bpreshuffle,gfx950,448,20480,256,torch.float8_e4m3fn,16.3923,286.57,1446.26,ok,,,,,,error:RuntimeError:This GEMM is not supported!,,,,,,,,,
a8w8_bpreshuffle,gfx950,65536,20480,1536,torch.float8_e4m3fn,3683.0523,1119.5,764.71,ok,2,a8w8_bpreshuffle_256x256x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_1x2_intrawave_v3,0,3410.1171,1209.1,ok,0.0,True,origami,1.08,,,,,
a8w8_bpreshuffle,gfx950,8,24576,1536,torch.float8_e4m3fn,13.5109,44.7,2823.95,ok,75,a8w8_bpreshuffle_128x16x256x64_16x16_16x16_4x16x1_4x32x1_1x16x1x8_8x8x1_1x2_intrawave_v1,0,13.2123,45.71,ok,0.0,True,origami,1.023,,,,,
a8w8_bpreshuffle,gfx950,13,24576,1536,torch.float8_e4m3fn,13.3896,73.3,2868.47,ok,75,a8w8_bpreshuffle_128x16x256x64_16x16_16x16_4x16x1_4x32x1_1x16x1x8_8x8x1_1x2_intrawave_v1,0,13.1469,74.65,ok,0.0,True,origami,1.018,,,,,
a8w8_bpreshuffle,gfx950,20,24576,1536,torch.float8_e4m3fn,13.2976,113.55,2914.99,ok,75,a8w8_bpreshuffle_128x16x256x64_16x16_16x16_4x16x1_4x32x1_1x16x1x8_8x8x1_1x2_intrawave_v1,0,13.2016,114.38,ok,0.0,True,origami,1.007,,,,,
a8w8_bpreshuffle,gfx950,28,32768,512,torch.float8_e4m3fn,13.4016,70.11,1389.87,ok,75,a8w8_bpreshuffle_128x16x256x64_16x16_16x16_4x16x1_4x32x1_1x16x1x8_8x8x1_1x2_intrawave_v1,0,9.2722,101.33,ok,0.0,True,origami,1.445,,,,,
a8w8_bpreshuffle,gfx950,1,32768,1536,torch.float8_e4m3fn,13.3323,7.55,3780.21,ok,75,a8w8_bpreshuffle_128x16x256x64_16x16_16x16_4x16x1_4x32x1_1x16x1x8_8x8x1_1x2_intrawave_v1,0,13.4283,7.5,ok,0.0,True,prod_default,0.993,,,,,
a8w8_bpreshuffle,gfx950,1280,32768,1536,torch.float8_e4m3fn,102.8702,1252.54,1323.84,ok,,,,,,error:RuntimeError:This GEMM is not supported!,,,,,,,,,
a8w8_bpreshuffle,gfx950,80,51200,1280,torch.float8_e4m3fn,22.8112,459.68,3236.59,ok,18,a8w8_bpreshuffle_256x16x512x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v1,0,35.9115,291.99,ok,0.0,True,prod_default,0.635,,,,,
a8w8_bpreshuffle,gfx950,12,51200,4608,torch.float8_e4m3fn,43.8956,128.99,5404.04,ok,75,a8w8_bpreshuffle_128x16x256x64_16x16_16x16_4x16x1_4x32x1_1x16x1x8_8x8x1_1x2_intrawave_v1,0,45.505,124.43,ok,0.0,True,prod_default,0.965,,,,,
a8w8_bpreshuffle,gfx950,4,53248,16384,torch.float8_e4m3fn,170.393,40.96,5122.9,ok,75,a8w8_bpreshuffle_128x16x256x64_16x16_16x16_4x16x1_4x32x1_1x16x1x8_8x8x1_1x2_intrawave_v1,0,180.7092,38.62,ok,0.0,True,prod_default,0.943,,,,,
a8w8_bpreshuffle,gfx950,40,57344,2048,torch.float8_e4m3fn,25.2605,371.93,4834.02,ok,7,a8w8_bpreshuffle_256x16x256x512_16x16_16x16_32x8x1_32x8x1_1x16x1x16_8x8x1_1x2_intrawave_v1,0,29.7046,316.29,ok,0.0,True,prod_default,0.85,,,,,
a8w8_bpreshuffle,gfx950,6000,57344,3584,torch.float8_e4m3fn,1673.7773,1473.46,546.76,ok,2,a8w8_bpreshuffle_256x256x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_1x2_intrawave_v3,0,3502.682,704.1,ok,0.0,True,prod_default,0.478,,,,,
a8w8_bpreshuffle,gfx950,6,57344,8192,torch.float8_e4m3fn,93.094,60.55,5054.02,ok,75,a8w8_bpreshuffle_128x16x256x64_16x16_16x16_4x16x1_4x32x1_1x16x1x8_8x8x1_1x2_intrawave_v1,0,91.802,61.41,ok,0.0,True,origami,1.014,,,,,
a8w8_bpreshuffle,gfx950,320,57344,8192,torch.float8_e4m3fn,316.1708,950.9,1610.15,ok,138,a8w8_bpreshuffle_256x112x256x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v3,0,212.8285,1412.63,ok,0.0,True,origami,1.486,,,,,
a8w8_bpreshuffle,gfx950,12,57344,16384,torch.float8_e4m3fn,187.4173,120.31,5021.4,ok,75,a8w8_bpreshuffle_128x16x256x64_16x16_16x16_4x16x1_4x32x1_1x16x1x8_8x8x1_1x2_intrawave_v1,0,189.0334,119.28,ok,0.0,True,prod_default,0.991,,,,,
