family,gfx,M,N,K,q_dtype_w,available,hardware_source,cu_num,candidates,best_kernelId,best_kernelName,best_BLOCK_M,best_BLOCK_N,best_BLOCK_K,best_waves_per_eu,mi_m,mi_n,mi_k,splitK,pred_latency_cycles,pred_tflops,topk_json,error
a8w8_blockscale_bpreshuffle,gfx950,5120,2048,512,,True,device:0,256,aiter,0,a8w8_blockscale_bpreshuffle_1x128x128_256x128x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v3,128,128,128,2,16,16,128,0,38548.67,612.7920900799463,"[{""kernelId"": 0, ""latency_cycles"": 38548.67, ""kernelName"": ""a8w8_blockscale_bpreshuffle_1x128x128_256x128x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v3""}, {""kernelId"": 16, ""latency_cycles"": 40534.84, ""kernelName"": ""a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1""}, {""kernelId"": 1, ""latency_cycles"": 41784.35, ""kernelName"": ""a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v3""}, {""kernelId"": 14, ""latency_cycles"": 41784.35, ""kernelName"": ""a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1""}, {""kernelId"": 13, ""latency_cycles"": 42093.44, ""kernelName"": ""a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1""}]",
a8w8_blockscale_bpreshuffle,gfx950,28,2048,1024,,True,device:0,256,aiter,,,,,,,,,,,,,,no config scored
a8w8_blockscale_bpreshuffle,gfx950,40,2048,1024,,True,device:0,256,aiter,7,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,16,64,256,2,16,16,128,0,5548.1,66.52710196143393,"[{""kernelId"": 7, ""latency_cycles"": 5548.1, ""kernelName"": ""a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1""}, {""kernelId"": 5, ""latency_cycles"": 7314.28, ""kernelName"": ""a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x128_8x16_16x16_16x16x1_8x32x1_1x16x1x16_4_1x1_intrawave_v1""}, {""kernelId"": 6, ""latency_cycles"": 8843.01, ""kernelName"": ""a8w8_blockscale_bpreshuffle_1x128x128_256x16x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1""}, {""kernelId"": 4, ""latency_cycles"": 10409.98, ""kernelName"": ""a8w8_blockscale_bpreshuffle_1x128x128_256x16x128x128_8x16_16x16_16x16x1_8x32x1_1x16x1x16_8_1x2_intrawave_v1""}, {""kernelId"": 3, ""latency_cycles"": 16585.54, ""kernelName"": ""a8w8_blockscale_bpreshuffle_1x128x128_256x16x256x128_8x16_16x16_16x16x1_8x32x1_1x16x1x16_8_1x2_intrawave_v1""}]",
a8w8_blockscale_bpreshuffle,gfx950,48,2048,1024,,True,device:0,256,aiter,7,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,16,64,256,2,16,16,128,0,4901.59,90.36222027302482,"[{""kernelId"": 7, ""latency_cycles"": 4901.59, ""kernelName"": ""a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1""}, {""kernelId"": 5, ""latency_cycles"": 6696.61, ""kernelName"": ""a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x128_8x16_16x16_16x16x1_8x32x1_1x16x1x16_4_1x1_intrawave_v1""}, {""kernelId"": 6, ""latency_cycles"": 7644.21, ""kernelName"": ""a8w8_blockscale_bpreshuffle_1x128x128_256x16x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1""}, {""kernelId"": 4, ""latency_cycles"": 9263.08, ""kernelName"": ""a8w8_blockscale_bpreshuffle_1x128x128_256x16x128x128_8x16_16x16_16x16x1_8x32x1_1x16x1x16_8_1x2_intrawave_v1""}, {""kernelId"": 3, ""latency_cycles"": 14367.25, ""kernelName"": ""a8w8_blockscale_bpreshuffle_1x128x128_256x16x256x128_8x16_16x16_16x16x1_8x32x1_1x16x1x16_8_1x2_intrawave_v1""}]",
a8w8_blockscale_bpreshuffle,gfx950,12,2048,4096,,True,device:0,256,aiter,,,,,,,,,,,,,,no config scored
a8w8_blockscale_bpreshuffle,gfx950,1234,2048,7168,,True,device:0,256,aiter,0,a8w8_blockscale_bpreshuffle_1x128x128_256x128x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v3,128,128,128,2,16,16,128,0,98593.1,808.4427242895202,"[{""kernelId"": 0, ""latency_cycles"": 98593.1, ""kernelName"": ""a8w8_blockscale_bpreshuffle_1x128x128_256x128x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v3""}, {""kernelId"": 13, ""latency_cycles"": 112973.29, ""kernelName"": ""a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1""}, {""kernelId"": 16, ""latency_cycles"": 130818.38, ""kernelName"": ""a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1""}, {""kernelId"": 17, ""latency_cycles"": 142311.13, ""kernelName"": ""a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1""}, {""kernelId"": 1, ""latency_cycles"": 157296.71, ""kernelName"": ""a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v3""}]",
a8w8_blockscale_bpreshuffle,gfx950,2,2112,4608,,True,device:0,256,aiter,,,,,,,,,,,,,,no config scored
a8w8_blockscale_bpreshuffle,gfx950,10000,2112,8192,,True,device:0,256,aiter,0,a8w8_blockscale_bpreshuffle_1x128x128_256x128x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v3,128,128,128,2,16,16,128,0,668366.59,1138.9949606638095,"[{""kernelId"": 0, ""latency_cycles"": 668366.59, ""kernelName"": ""a8w8_blockscale_bpreshuffle_1x128x128_256x128x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v3""}, {""kernelId"": 13, ""latency_cycles"": 805996.16, ""kernelName"": ""a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1""}, {""kernelId"": 16, ""latency_cycles"": 814644.85, ""kernelName"": ""a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1""}, {""kernelId"": 1, ""latency_cycles"": 982282.09, ""kernelName"": ""a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v3""}, {""kernelId"": 14, ""latency_cycles"": 982282.09, ""kernelName"": ""a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1""}]",
a8w8_blockscale_bpreshuffle,gfx950,2,2176,6144,,True,device:0,256,aiter,,,,,,,,,,,,,,no config scored
a8w8_blockscale_bpreshuffle,gfx950,128,2176,6144,,True,device:0,256,aiter,11,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,32,128,256,2,16,16,128,0,28266.73,266.3772716218628,"[{""kernelId"": 11, ""latency_cycles"": 28266.73, ""kernelName"": ""a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1""}, {""kernelId"": 9, ""latency_cycles"": 31735.17, ""kernelName"": ""a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1""}, {""kernelId"": 12, ""latency_cycles"": 32188.01, ""kernelName"": ""a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1""}, {""kernelId"": 6, ""latency_cycles"": 42131.29, ""kernelName"": ""a8w8_blockscale_bpreshuffle_1x128x128_256x16x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1""}, {""kernelId"": 10, ""latency_cycles"": 43893.4, ""kernelName"": ""a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1""}]",
a8w8_blockscale_bpreshuffle,gfx950,10,2176,7168,,True,device:0,256,aiter,,,,,,,,,,,,,,no config scored
a8w8_blockscale_bpreshuffle,gfx950,777,2176,7168,,True,device:0,256,aiter,16,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,64,128,256,2,16,16,128,0,66984.19,796.0829177862302,"[{""kernelId"": 16, ""latency_cycles"": 66984.19, ""kernelName"": ""a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1""}, {""kernelId"": 1, ""latency_cycles"": 80127.26, ""kernelName"": ""a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v3""}, {""kernelId"": 14, ""latency_cycles"": 80127.26, ""kernelName"": ""a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1""}, {""kernelId"": 0, ""latency_cycles"": 84098.11, ""kernelName"": ""a8w8_blockscale_bpreshuffle_1x128x128_256x128x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v3""}, {""kernelId"": 13, ""latency_cycles"": 91929.73, ""kernelName"": ""a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1""}]",
a8w8_blockscale_bpreshuffle,gfx950,24576,2176,16384,,True,device:0,256,aiter,0,a8w8_blockscale_bpreshuffle_1x128x128_256x128x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v3,128,128,128,2,16,16,128,0,2723006.56,1415.7742797790243,"[{""kernelId"": 0, ""latency_cycles"": 2723006.56, ""kernelName"": ""a8w8_blockscale_bpreshuffle_1x128x128_256x128x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v3""}, {""kernelId"": 13, ""latency_cycles"": 3563591.62, ""kernelName"": ""a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1""}, {""kernelId"": 16, ""latency_cycles"": 3641724.66, ""kernelName"": ""a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1""}, {""kernelId"": 1, ""latency_cycles"": 4454222.08, ""kernelName"": ""a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v3""}, {""kernelId"": 14, ""latency_cycles"": 4454222.08, ""kernelName"": ""a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1""}]",
a8w8_blockscale_bpreshuffle,gfx950,1536,2240,16384,,True,device:0,256,aiter,0,a8w8_blockscale_bpreshuffle_1x128x128_256x128x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v3,128,128,128,2,16,16,128,0,213241.21,1163.1633646873167,"[{""kernelId"": 0, ""latency_cycles"": 213241.21, ""kernelName"": ""a8w8_blockscale_bpreshuffle_1x128x128_256x128x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v3""}, {""kernelId"": 13, ""latency_cycles"": 249091.09, ""kernelName"": ""a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1""}, {""kernelId"": 16, ""latency_cycles"": 286120.79, ""kernelName"": ""a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1""}, {""kernelId"": 1, ""latency_cycles"": 348604.13, ""kernelName"": ""a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v3""}, {""kernelId"": 14, ""latency_cycles"": 348604.13, ""kernelName"": ""a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1""}]",
a8w8_blockscale_bpreshuffle,gfx950,32,2304,6144,,True,device:0,256,aiter,,,,,,,,,,,,,,no config scored
a8w8_blockscale_bpreshuffle,gfx950,256,2304,6144,,True,device:0,256,aiter,17,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,64,64,256,2,16,16,128,0,39636.47,402.2826739609519,"[{""kernelId"": 17, ""latency_cycles"": 39636.47, ""kernelName"": ""a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1""}, {""kernelId"": 16, ""latency_cycles"": 40184.51, ""kernelName"": ""a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1""}, {""kernelId"": 1, ""latency_cycles"": 43148.98, ""kernelName"": ""a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v3""}, {""kernelId"": 14, ""latency_cycles"": 43148.98, ""kernelName"": ""a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1""}, {""kernelId"": 11, ""latency_cycles"": 46265.32, ""kernelName"": ""a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1""}]",
a8w8_blockscale_bpreshuffle,gfx950,11,2560,8192,,True,device:0,256,aiter,,,,,,,,,,,,,,no config scored
a8w8_blockscale_bpreshuffle,gfx950,32,2560,8192,,True,device:0,256,aiter,,,,,,,,,,,,,,no config scored
a8w8_blockscale_bpreshuffle,gfx950,8,2624,2304,,True,device:0,256,aiter,,,,,,,,,,,,,,no config scored
a8w8_blockscale_bpreshuffle,gfx950,3072,2624,2304,,True,device:0,256,aiter,0,a8w8_blockscale_bpreshuffle_1x128x128_256x128x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v3,128,128,128,2,16,16,128,0,71067.41,1149.872540170295,"[{""kernelId"": 0, ""latency_cycles"": 71067.41, ""kernelName"": ""a8w8_blockscale_bpreshuffle_1x128x128_256x128x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v3""}, {""kernelId"": 16, ""latency_cycles"": 93508.42, ""kernelName"": ""a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1""}, {""kernelId"": 1, ""latency_cycles"": 108479.92, ""kernelName"": ""a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v3""}, {""kernelId"": 14, ""latency_cycles"": 108479.92, ""kernelName"": ""a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1""}, {""kernelId"": 13, ""latency_cycles"": 125553.73, ""kernelName"": ""a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1""}]",
a8w8_blockscale_bpreshuffle,gfx950,112,2624,6144,,True,device:0,256,aiter,12,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,32,64,256,2,16,16,128,0,35165.04,225.93036038259325,"[{""kernelId"": 12, ""latency_cycles"": 35165.04, ""kernelName"": ""a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1""}, {""kernelId"": 11, ""latency_cycles"": 36411.97, ""kernelName"": ""a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1""}, {""kernelId"": 9, ""latency_cycles"": 38426.53, ""kernelName"": ""a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1""}, {""kernelId"": 3, ""latency_cycles"": 41632.81, ""kernelName"": ""a8w8_blockscale_bpreshuffle_1x128x128_256x16x256x128_8x16_16x16_16x16x1_8x32x1_1x16x1x16_8_1x2_intrawave_v1""}, {""kernelId"": 6, ""latency_cycles"": 42918.2, ""kernelName"": ""a8w8_blockscale_bpreshuffle_1x128x128_256x16x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1""}]",
a8w8_blockscale_bpreshuffle,gfx950,112,3072,1024,,True,device:0,256,aiter,12,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,32,64,256,2,16,16,128,0,6579.07,235.62830401749645,"[{""kernelId"": 12, ""latency_cycles"": 6579.07, ""kernelName"": ""a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1""}, {""kernelId"": 6, ""latency_cycles"": 7794.75, ""kernelName"": ""a8w8_blockscale_bpreshuffle_1x128x128_256x16x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1""}, {""kernelId"": 10, ""latency_cycles"": 8259.74, ""kernelName"": ""a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1""}, {""kernelId"": 4, ""latency_cycles"": 9413.62, ""kernelName"": ""a8w8_blockscale_bpreshuffle_1x128x128_256x16x128x128_8x16_16x16_16x16x1_8x32x1_1x16x1x16_8_1x2_intrawave_v1""}, {""kernelId"": 7, ""latency_cycles"": 9914.08, ""kernelName"": ""a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1""}]",
a8w8_blockscale_bpreshuffle,gfx950,777,3072,1024,,True,device:0,256,aiter,0,a8w8_blockscale_bpreshuffle_1x128x128_256x128x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v3,128,128,128,2,16,16,128,0,20191.56,532.6292156744084,"[{""kernelId"": 0, ""latency_cycles"": 20191.56, ""kernelName"": ""a8w8_blockscale_bpreshuffle_1x128x128_256x128x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v3""}, {""kernelId"": 13, ""latency_cycles"": 21747.83, ""kernelName"": ""a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1""}, {""kernelId"": 17, ""latency_cycles"": 25710.5, ""kernelName"": ""a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1""}, {""kernelId"": 16, ""latency_cycles"": 26217.74, ""kernelName"": ""a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1""}, {""kernelId"": 1, ""latency_cycles"": 28676.77, ""kernelName"": ""a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v3""}]",
a8w8_blockscale_bpreshuffle,gfx950,2048,3072,1024,,True,device:0,256,aiter,16,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,64,128,256,2,16,16,128,0,37091.17,764.246230710978,"[{""kernelId"": 16, ""latency_cycles"": 37091.17, ""kernelName"": ""a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1""}, {""kernelId"": 0, ""latency_cycles"": 38383.79, ""kernelName"": ""a8w8_blockscale_bpreshuffle_1x128x128_256x128x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v3""}, {""kernelId"": 1, ""latency_cycles"": 40840.87, ""kernelName"": ""a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v3""}, {""kernelId"": 14, ""latency_cycles"": 40840.87, ""kernelName"": ""a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1""}, {""kernelId"": 13, ""latency_cycles"": 42918.14, ""kernelName"": ""a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1""}]",
a8w8_blockscale_bpreshuffle,gfx950,11,3072,2048,,True,device:0,256,aiter,,,,,,,,,,,,,,no config scored
a8w8_blockscale_bpreshuffle,gfx950,13,3072,2048,,True,device:0,256,aiter,,,,,,,,,,,,,,no config scored
a8w8_blockscale_bpreshuffle,gfx950,11,3072,6144,,True,device:0,256,aiter,,,,,,,,,,,,,,no config scored
a8w8_blockscale_bpreshuffle,gfx950,2560,3072,6144,,True,device:0,256,aiter,0,a8w8_blockscale_bpreshuffle_1x128x128_256x128x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v3,128,128,128,2,16,16,128,0,165230.56,1286.692288966982,"[{""kernelId"": 0, ""latency_cycles"": 165230.56, ""kernelName"": ""a8w8_blockscale_bpreshuffle_1x128x128_256x128x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v3""}, {""kernelId"": 13, ""latency_cycles"": 191476.6, ""kernelName"": ""a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1""}, {""kernelId"": 16, ""latency_cycles"": 219725.04, ""kernelName"": ""a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1""}, {""kernelId"": 1, ""latency_cycles"": 264724.64, ""kernelName"": ""a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v3""}, {""kernelId"": 14, ""latency_cycles"": 264724.64, ""kernelName"": ""a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1""}]",
a8w8_blockscale_bpreshuffle,gfx950,224,3072,7168,,True,device:0,256,aiter,17,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,64,64,256,2,16,16,128,0,50688.19,428.1669054931291,"[{""kernelId"": 17, ""latency_cycles"": 50688.19, ""kernelName"": ""a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1""}, {""kernelId"": 16, ""latency_cycles"": 50777.0, ""kernelName"": ""a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1""}, {""kernelId"": 11, ""latency_cycles"": 53852.32, ""kernelName"": ""a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1""}, {""kernelId"": 8, ""latency_cycles"": 56876.07, ""kernelName"": ""a8w8_blockscale_bpreshuffle_1x128x128_256x32x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1""}, {""kernelId"": 1, ""latency_cycles"": 56895.14, ""kernelName"": ""a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v3""}]",
a8w8_blockscale_bpreshuffle,gfx950,1000,3072,8192,,True,device:0,256,aiter,0,a8w8_blockscale_bpreshuffle_1x128x128_256x128x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v3,128,128,128,2,16,16,128,0,112322.93,985.8149321910355,"[{""kernelId"": 0, ""latency_cycles"": 112322.93, ""kernelName"": ""a8w8_blockscale_bpreshuffle_1x128x128_256x128x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v3""}, {""kernelId"": 13, ""latency_cycles"": 128731.7, ""kernelName"": ""a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1""}, {""kernelId"": 16, ""latency_cycles"": 147823.77, ""kernelName"": ""a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1""}, {""kernelId"": 17, ""latency_cycles"": 161093.59, ""kernelName"": ""a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1""}, {""kernelId"": 1, ""latency_cycles"": 178309.75, ""kernelName"": ""a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v3""}]",
